141213	0.0
141225	62.836936950683594
150307	14.341293334960938
150319	60.267940521240234
150331	116.36153411865234
150412	144.28189086914062
150424	184.52122497558594
150506	53.46696472167969
150518	72.7102279663086
150530	-29.7864990234375
150611	35.54509735107422
150623	24.594745635986328
150717	98.095458984375
150729	66.57083129882812
150822	19.22976303100586
150903	96.16322326660156
150915	128.8310546875
150927	106.99296569824219
151009	93.95140838623047
151021	121.96121978759766
151102	32.76759338378906
151114	60.24106216430664
151126	106.62237548828125
151208	29.68798828125
151220	88.84046936035156
160101	33.32773971557617
160113	96.43125915527344
160125	128.7441864013672
160206	56.07623291015625
160218	83.85200500488281
160301	47.82244873046875
160406	44.06057357788086
160418	61.59532928466797
160430	77.35115051269531
160512	52.00544357299805
160524	105.56726837158203
160605	67.09830474853516
160629	46.17087173461914
160711	94.12603759765625
160723	107.34074401855469
160804	24.589996337890625
160816	67.5711898803711
160828	105.51094055175781
160909	82.53952026367188
160921	66.2854232788086
161003	64.43821716308594
161015	102.79997253417969
161027	54.92768096923828
161108	40.461612701416016
161120	21.31564712524414
161202	41.13587951660156
161214	84.6286392211914
161226	73.67768096923828
170107	109.88615417480469
170119	134.02505493164062
170131	59.18817901611328
170212	45.235389709472656
170224	86.64068603515625
170308	145.22015380859375
170320	121.08482360839844
170401	89.24807739257812
170413	46.47536849975586
170425	95.37570190429688
170507	-18.278884887695312
170519	42.0745964050293
170531	128.3857421875
170612	81.55389404296875
170624	69.08515930175781
170706	160.89981079101562
170718	119.29887390136719
170730	53.94470977783203
170811	75.54630279541016
170823	120.27192687988281
170904	103.89933776855469
170916	34.24699401855469
170928	40.5098876953125
171010	40.20960235595703
171022	59.27949523925781
171103	82.41015625
171115	119.68084716796875
171127	58.00997543334961
171209	122.59385681152344
171221	137.23773193359375
180102	147.59312438964844
180114	88.35496520996094
180126	109.5501937866211
180207	54.35942459106445
180219	55.760833740234375
180303	61.27235412597656
180315	96.77247619628906
180327	130.4210968017578
180408	137.66909790039062
180420	157.76104736328125
180502	139.91932678222656
180514	36.573081970214844
180526	53.52986145019531
180607	124.4923095703125
180619	139.8409423828125
